year,state,quarter,suppression,totalRX
2018,LA,1,F,186053
2018,LA,1,T,0
2018,LA,2,F,187364
2018,LA,2,T,0
2018,LA,3,F,185226
2018,LA,3,T,0
2018,LA,4,F,172306
2018,LA,4,T,0
2018,MI,1,F,347252
2018,MI,1,T,0
2018,MI,2,F,314006
2018,MI,2,T,0
2018,MI,3,F,282684
2018,MI,3,T,0
2018,MI,4,F,265208
2018,MI,4,T,0
2018,MO,1,F,123363
2018,MO,1,T,0
2018,MO,2,F,115934
2018,MO,2,T,0
2018,MO,3,F,106898
2018,MO,3,T,0
2018,MO,4,F,100194
2018,MO,4,T,0
2018,MS,1,F,60205
2018,MS,1,T,0
2018,MS,2,F,58416
2018,MS,2,T,0
2018,MS,3,F,55821
2018,MS,3,T,0
2018,MS,4,F,52523
2018,MS,4,T,0
2018,NC,1,F,186010
2018,NC,1,T,0
2018,NC,2,F,149094
2018,NC,2,T,0
2018,NC,3,F,165851
2018,NC,3,T,0
2018,NC,4,F,129211
2018,NC,4,T,0
2018,NH,1,F,10452
2018,NH,1,T,0
2018,NH,2,F,10883
2018,NH,2,T,0
2018,NH,3,F,10109
2018,NH,3,T,0
2018,NH,4,F,11848
2018,NH,4,T,0
2018,NJ,1,F,145640
2018,NJ,1,T,0
2018,NJ,2,F,142317
2018,NJ,2,T,0
2018,NJ,3,F,135854
2018,NJ,3,T,0
2018,NJ,4,F,128915
2018,NJ,4,T,0
2018,NV,1,F,104533
2018,NV,1,T,0
2018,NV,2,F,100864
2018,NV,2,T,0
2018,NV,3,F,95306
2018,NV,3,T,0
2018,NV,4,F,90373
2018,NV,4,T,0
2018,NY,1,F,347335
2018,NY,1,T,0
2018,NY,2,F,336189
2018,NY,2,T,0
2018,NY,3,F,322071
2018,NY,3,T,0
2018,NY,4,F,309930
2018,NY,4,T,0
2018,OH,1,F,369507
2018,OH,1,T,0
2018,OH,2,F,374921
2018,OH,2,T,0
2018,OH,3,F,334068
2018,OH,3,T,0
2018,OH,4,F,314669
2018,OH,4,T,0
2018,OK,1,F,79520
2018,OK,1,T,0
2018,OK,2,F,76829
2018,OK,2,T,0
2018,OK,3,F,75801
2018,OK,3,T,0
2018,OK,4,F,66398
2018,OK,4,T,0
2018,PA,1,F,257709
2018,PA,1,T,0
2018,PA,2,F,238825
2018,PA,2,T,0
2018,PA,3,F,211689
2018,PA,3,T,0
2018,PA,4,F,183101
2018,PA,4,T,0
2018,SC,1,F,63160
2018,SC,1,T,0
2018,SC,2,F,53754
2018,SC,2,T,0
2018,SC,3,F,50218
2018,SC,3,T,0
2018,SC,4,F,47770
2018,SC,4,T,0
2018,TN,1,F,129230
2018,TN,1,T,0
2018,TN,2,F,109300
2018,TN,2,T,0
2018,TN,3,F,102813
2018,TN,3,T,0
2018,TN,4,F,93944
2018,TN,4,T,0
2018,UT,1,F,34103
2018,UT,1,T,0
2018,UT,2,F,31815
2018,UT,2,T,0
2018,UT,3,F,31257
2018,UT,3,T,0
2018,UT,4,F,29046
2018,UT,4,T,0
2018,VA,1,F,99621
2018,VA,1,T,0
2018,VA,2,F,124409
2018,VA,2,T,0
2018,VA,3,F,156029
2018,VA,3,T,0
2018,VA,4,F,203759
2018,VA,4,T,0
2018,WA,1,F,187070
2018,WA,1,T,0
2018,WA,2,F,180227
2018,WA,2,T,0
2018,WA,3,F,174931
2018,WA,3,T,0
2018,WA,4,F,166375
2018,WA,4,T,0
2018,WV,1,F,76460
2018,WV,1,T,0
2018,WV,2,F,72137
2018,WV,2,T,0
2018,WV,3,F,66413
2018,WV,3,T,0
2018,WV,4,F,59384
2018,WV,4,T,0
2018,WY,1,F,5855
2018,WY,1,T,0
2018,WY,2,F,5473
2018,WY,2,T,0
2018,WY,3,F,5402
2018,WY,3,T,0
2018,WY,4,F,4971
2018,WY,4,T,0
2019,AK,1,F,17993
2019,AK,1,T,0
2019,AK,2,F,17539
2019,AK,2,T,0
2019,AK,3,F,17121
2019,AK,3,T,0
2019,AK,4,F,14762
2019,AK,4,T,0
2019,AZ,1,F,146491
2019,AZ,1,T,0
2019,AZ,2,F,141993
2019,AZ,2,T,0
2019,AZ,3,F,136539
2019,AZ,3,T,0
2019,AZ,4,F,131870
2019,AZ,4,T,0
2019,CO,1,F,100248
2019,CO,1,T,0
2019,CO,2,F,105555
2019,CO,2,T,0
2019,CO,3,F,108544
2019,CO,3,T,0
2019,CO,4,F,94347
2019,CO,4,T,0
2019,CT,1,F,70891
2019,CT,1,T,0
2019,CT,2,F,69847
2019,CT,2,T,0
2019,CT,3,F,66874
2019,CT,3,T,0
2019,CT,4,F,62509
2019,CT,4,T,0
2019,DE,1,F,24297
2019,DE,1,T,0
2019,DE,2,F,24943
2019,DE,2,T,0
2019,DE,3,F,24428
2019,DE,3,T,0
2019,DE,4,F,22027
2019,DE,4,T,0
2019,FL,1,F,174327
2019,FL,1,T,0
2019,FL,2,F,174590
2019,FL,2,T,0
2019,FL,3,F,169694
2019,FL,3,T,0
2019,FL,4,F,159430
2019,FL,4,T,0
2019,HI,1,F,21507
2019,HI,1,T,0
2019,HI,2,F,19958
2019,HI,2,T,0
2019,HI,3,F,19791
2019,HI,3,T,0
2019,HI,4,F,18032
2019,HI,4,T,0
2019,IL,1,F,194386
2019,IL,1,T,0
2019,IL,2,F,196843
2019,IL,2,T,0
2019,IL,3,F,191217
2019,IL,3,T,0
2019,IL,4,F,172125
2019,IL,4,T,0
2019,IN,1,F,128649
2019,IN,1,T,0
2019,IN,2,F,131688
2019,IN,2,T,0
2019,IN,3,F,128663
2019,IN,3,T,0
2019,IN,4,F,122858
